output	output_page	panel	atom_id	source_role	source	source_page_1based	source_sha256	source_crop_top	destination_pt	embedding_method
TNBC_vs_LUAD_comparison_atlas.pdf	13	Figure3C	Figure3C	LUAD_OFFICIAL_ATOM	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/results/visuals/Figure3/Figure3C_TCGA_PearsonCorrelation_TR_Activity.pdf	1	a0e47f8b22f17102a21b63db2e793ff3bf3685f5813946684f23135894b635d9	0,0,1,1	406.000,370.000,362.000,178.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	13	Figure3C	Figure3C	LUAD_OFFICIAL_ATOM	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/results/visuals/Figure3/Figure3C_Top_Bottom_TF_PearsonCorrelation.pdf	1	14e5c409c1eea20f21f41d92615626aeb2a91edec9b4e7a73982b5c184366e4c	0,0,1,1	406.000,188.000,362.000,178.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	14	Figure3D	Figure3D	TNBC_REFERENCE_CROP	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/uploads/TNBC TF s41467-026-76385-8_reference.pdf	38	f134395b6326978a315bcf6e34ef12ba660a5421a6dbae37ba366366d9f46c71	0.42,0.365,0.995,0.674	24.000,188.000,362.000,360.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	14	Figure3D	Figure3D	LUAD_OFFICIAL_ATOM	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/results/visuals/Figure3/Figure3D_TR_Network_Shared_ActivatingTargetGenes.pdf	1	59fe8fa832ca504e89e5cbf38e6df41c31ee2ff2ddb413637a63b3b7828cb5a3	0,0,1,1	406.000,188.000,362.000,360.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	15	Figure3E	Figure3E	TNBC_REFERENCE_CROP	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/uploads/TNBC TF s41467-026-76385-8_reference.pdf	38	f134395b6326978a315bcf6e34ef12ba660a5421a6dbae37ba366366d9f46c71	0.44,0.678,0.995,0.802	24.000,188.000,362.000,360.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	15	Figure3E	Figure3E	LUAD_OFFICIAL_ATOM	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/results/visuals/Figure3/Figure3E_Scatter_RegulonSize_vs_Partners.pdf	1	4176c0cd11d9ad27a001cfb905dbdea77042f285a3058460836c968ee9376655	0,0,1,1	406.000,188.000,362.000,360.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	16	Figure3F	Figure3F	TNBC_REFERENCE_CROP	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/uploads/TNBC TF s41467-026-76385-8_reference.pdf	38	f134395b6326978a315bcf6e34ef12ba660a5421a6dbae37ba366366d9f46c71	0.005,0.76,0.44,0.995	24.000,188.000,362.000,360.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	16	Figure3F	Figure3F	LUAD_OFFICIAL_ATOM	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/results/visuals/Figure3/Figure3F_Skewness_TCGA.pdf	1	f7a2e37c73f9a3a4b93e4ef2ce1abad9faf9eda942a786c7b4a53a978d58223e	0,0,1,1	406.000,188.000,362.000,360.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	17	Figure3G	Figure3G	TNBC_REFERENCE_CROP	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/uploads/TNBC TF s41467-026-76385-8_reference.pdf	38	f134395b6326978a315bcf6e34ef12ba660a5421a6dbae37ba366366d9f46c71	0.465,0.805,0.995,0.995	24.000,188.000,362.000,360.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	17	Figure3G	Figure3G	LUAD_OFFICIAL_ATOM	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/results/visuals/Figure3/Figure3G_CRY2_TR_Activity_Distribution.pdf	1	07bf28e72d40770e7a79dd0f0b34870f4f6382689ceb94a3f038baeb216d1c75	0,0,1,1	406.000,370.000,179.000,178.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	17	Figure3G	Figure3G	LUAD_OFFICIAL_ATOM	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/results/visuals/Figure3/Figure3G_MAGED2_TR_Activity_Distribution.pdf	1	c0ffb1ed1ff46c6ee09149ee5d758605e1baa2d2f34cb27b1318ef1f3c0125c1	0,0,1,1	589.000,370.000,179.000,178.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	17	Figure3G	Figure3G	LUAD_OFFICIAL_ATOM	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/results/visuals/Figure3/Figure3G_NR3C2_TR_Activity_Distribution.pdf	1	f5119ba641c9e8f3d8ad385d6eb343b7cfd4ec9b4c1fd3ac59c021d0247488ad	0,0,1,1	406.000,188.000,179.000,178.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	17	Figure3G	Figure3G	LUAD_OFFICIAL_ATOM	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-fig3-port/run-v3/results/visuals/Figure3/Figure3G_ZNF19_TR_Activity_Distribution.pdf	1	bca8d676b69f1ce3f5cefd65d59fbe13ebcf98bd341bc1e57b434428d4db16dd	0,0,1,1	589.000,188.000,179.000,178.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	18	Figure4A	Figure4A	TNBC_REFERENCE_CROP	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/uploads/TNBC TF s41467-026-76385-8_reference.pdf	39	f134395b6326978a315bcf6e34ef12ba660a5421a6dbae37ba366366d9f46c71	0.005,0.04,0.255,0.33	24.000,188.000,362.000,360.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	18	Figure4A	Figure4A	LUAD_OFFICIAL_ATOM	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig45-v2-p0fix-20260821-r2/results/atomic/Figure4A.pdf	1	769912e2adaebd2b1017477335614259ad7a2ba63d20fbf7155675eacb662a02	0,0,1,1	406.000,188.000,362.000,360.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	19	Figure4B	Figure4B	TNBC_REFERENCE_CROP	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/uploads/TNBC TF s41467-026-76385-8_reference.pdf	39	f134395b6326978a315bcf6e34ef12ba660a5421a6dbae37ba366366d9f46c71	0.25,0.04,0.5,0.33	24.000,188.000,362.000,360.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	19	Figure4B	Figure4B	LUAD_OFFICIAL_ATOM	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig45-v2-p0fix-20260821-r2/results/atomic/Figure4B.pdf	1	292c271fa22adaa7b5935e2b91e7680e2c5190f58f11fccda6969fff415652bf	0,0,1,1	406.000,188.000,362.000,360.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	20	Figure4C	Figure4C	TNBC_REFERENCE_CROP	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/uploads/TNBC TF s41467-026-76385-8_reference.pdf	39	f134395b6326978a315bcf6e34ef12ba660a5421a6dbae37ba366366d9f46c71	0.5,0.04,0.75,0.33	24.000,188.000,362.000,360.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	20	Figure4C	Figure4C	LUAD_OFFICIAL_ATOM	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig45-v2-p0fix-20260821-r2/results/atomic/Figure4C.pdf	1	4f28a543459dc768db02449e0a23d6724850e488286ca418907aa65cdf916f64	0,0,1,1	406.000,188.000,362.000,360.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	21	Figure4D	Figure4D	TNBC_REFERENCE_CROP	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/uploads/TNBC TF s41467-026-76385-8_reference.pdf	39	f134395b6326978a315bcf6e34ef12ba660a5421a6dbae37ba366366d9f46c71	0.745,0.04,0.995,0.33	24.000,188.000,362.000,360.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	21	Figure4D	Figure4D	LUAD_OFFICIAL_ATOM	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig45-v2-p0fix-20260821-r2/results/atomic/Figure4D.pdf	1	8eaf7a65271b994501b129b0fd7668fca795b9a73ed415cfb759f432379434d4	0,0,1,1	406.000,188.000,362.000,360.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	22	Figure4E	Figure4E	TNBC_REFERENCE_CROP	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/uploads/TNBC TF s41467-026-76385-8_reference.pdf	39	f134395b6326978a315bcf6e34ef12ba660a5421a6dbae37ba366366d9f46c71	0.005,0.33,0.5,0.45	24.000,188.000,362.000,360.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	22	Figure4E	Figure4E	LUAD_OFFICIAL_ATOM	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig45-v2-p0fix-20260821-r2/results/atomic/Figure4E_protective.pdf	1	92ddd481c56d49cbdc3500b25a9cc04893f614efb967c873c1457a3299a759e0	0,0,1,1	406.000,188.000,179.000,360.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	22	Figure4E	Figure4E	LUAD_OFFICIAL_ATOM	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig45-v2-p0fix-20260821-r2/results/atomic/Figure4E_risk.pdf	1	1df8be5785a40ed1e397b233316ac1a517b4ddfb1852b93ac373c8458abc9053	0,0,1,1	589.000,188.000,179.000,360.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	23	Figure4G	Figure4G	TNBC_REFERENCE_CROP	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/uploads/TNBC TF s41467-026-76385-8_reference.pdf	39	f134395b6326978a315bcf6e34ef12ba660a5421a6dbae37ba366366d9f46c71	0.505,0.33,0.995,0.45	24.000,188.000,362.000,360.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	23	Figure4G	Figure4G	LUAD_OFFICIAL_ATOM	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig45-v2-p0fix-20260821-r2/results/atomic/Figure4G_protective.pdf	1	f214752ffab3f11b3b887ffc92a74c8cb907fad4141525303021fb099637ae71	0,0,1,1	406.000,188.000,179.000,360.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	23	Figure4G	Figure4G	LUAD_OFFICIAL_ATOM	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig45-v2-p0fix-20260821-r2/results/atomic/Figure4G_risk.pdf	1	93b8b993f5f7335ee1d433c95c5b985d30aa05d61025df7d962a9beeccd4ab48	0,0,1,1	589.000,188.000,179.000,360.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	24	Figure4F	Figure4F	TNBC_REFERENCE_CROP	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/uploads/TNBC TF s41467-026-76385-8_reference.pdf	39	f134395b6326978a315bcf6e34ef12ba660a5421a6dbae37ba366366d9f46c71	0.005,0.455,0.5,0.995	24.000,188.000,362.000,360.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	24	Figure4F	Figure4F	LUAD_OFFICIAL_ATOM	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig45-v2-p0fix-20260821-r2/results/atomic/Figure4F_ETV1_OS.pdf	1	7b25d84826cdda6c17fa7380725bb5b1ea4ecf074387ca9705eb610597d0d814	0,0,1,1	406.000,370.000,179.000,178.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	24	Figure4F	Figure4F	LUAD_OFFICIAL_ATOM	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig45-v2-p0fix-20260821-r2/results/atomic/Figure4F_ETV1_RFS.pdf	1	acfeb45faa4edce5540adea7d9a8dca58d234bc39c260fcdd5ae978e3d24f649	0,0,1,1	589.000,370.000,179.000,178.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	24	Figure4F	Figure4F	LUAD_OFFICIAL_ATOM	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig45-v2-p0fix-20260821-r2/results/atomic/Figure4F_ZNF444_OS.pdf	1	fcb3c4617bcdb4c885b4d3bdd39e5a0b00629a7f1bbe6f4eb92990fdec04ab9b	0,0,1,1	406.000,188.000,179.000,178.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	24	Figure4F	Figure4F	LUAD_OFFICIAL_ATOM	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig45-v2-p0fix-20260821-r2/results/atomic/Figure4F_ZNF444_RFS.pdf	1	66a7cc2603d421506225be9a61b1b32f079ef4a8f8fa360a8df410b78c198233	0,0,1,1	589.000,188.000,179.000,178.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	25	Figure4H	Figure4H	TNBC_REFERENCE_CROP	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/uploads/TNBC TF s41467-026-76385-8_reference.pdf	39	f134395b6326978a315bcf6e34ef12ba660a5421a6dbae37ba366366d9f46c71	0.505,0.455,0.995,0.995	24.000,188.000,362.000,360.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	25	Figure4H	Figure4H	LUAD_OFFICIAL_ATOM	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig45-v2-p0fix-20260821-r2/results/atomic/Figure4H_CREBRF_DFS.pdf	1	c5c20c4526ff1981ab900c3c2b8bf48489bafc2e100c37bf4787381aa363bea3	0,0,1,1	406.000,370.000,179.000,178.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	25	Figure4H	Figure4H	LUAD_OFFICIAL_ATOM	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig45-v2-p0fix-20260821-r2/results/atomic/Figure4H_CREBRF_OS.pdf	1	64fd0b41378f772946da15046d7147afcb886c1f5b5402559ad09e0902cbc6e1	0,0,1,1	589.000,370.000,179.000,178.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	25	Figure4H	Figure4H	LUAD_OFFICIAL_ATOM	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig45-v2-p0fix-20260821-r2/results/atomic/Figure4H_PHC2_DFS.pdf	1	c826d022c5d985781bc6128368bf0d87baffff746e05555f7ce74db8592001f2	0,0,1,1	406.000,188.000,179.000,178.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	25	Figure4H	Figure4H	LUAD_OFFICIAL_ATOM	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig45-v2-p0fix-20260821-r2/results/atomic/Figure4H_PHC2_OS.pdf	1	4d3f9cae4af8b308b72b1c3e01584705279fcd82211f6e926f158f0fb283964a	0,0,1,1	589.000,188.000,179.000,178.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	26	Figure5A	Figure5A	TNBC_REFERENCE_CROP	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/uploads/TNBC TF s41467-026-76385-8_reference.pdf	40	f134395b6326978a315bcf6e34ef12ba660a5421a6dbae37ba366366d9f46c71	0.005,0.04,0.34,0.222	24.000,188.000,362.000,360.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	26	Figure5A	Figure5A	LUAD_OFFICIAL_ATOM	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig45-v2-p0fix-20260821-r2/results/atomic/Figure5A.pdf	1	cfa1553a1f2f1e33aa3d908af2f1d4a0a9f64e3b627563eca6641d39e6e64a93	0,0,1,1	406.000,188.000,362.000,360.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	27	Figure5B	Figure5B	TNBC_REFERENCE_CROP	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/uploads/TNBC TF s41467-026-76385-8_reference.pdf	40	f134395b6326978a315bcf6e34ef12ba660a5421a6dbae37ba366366d9f46c71	0.34,0.04,0.655,0.222	24.000,188.000,362.000,360.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	27	Figure5B	Figure5B	LUAD_OFFICIAL_ATOM	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig45-v2-p0fix-20260821-r2/results/atomic/Figure5B.pdf	1	0751c8df15c03780feb6addf47765b66663369866df54ce760dc9590e1ef803c	0,0,1,1	406.000,188.000,362.000,360.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	28	Figure5C	Figure5C	TNBC_REFERENCE_CROP	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/uploads/TNBC TF s41467-026-76385-8_reference.pdf	40	f134395b6326978a315bcf6e34ef12ba660a5421a6dbae37ba366366d9f46c71	0.67,0.04,0.995,0.225	24.000,188.000,362.000,360.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	28	Figure5C	Figure5C	LUAD_OFFICIAL_ATOM	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig45-v2-p0fix-20260821-r2/results/atomic/Figure5C.pdf	1	5b7438245a91efc2b925e513b33dcd1ce918fd4edb55c981b49ad90c1c592ee7	0,0,1,1	406.000,188.000,362.000,360.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	29	Figure5D	Figure5D	TNBC_REFERENCE_CROP	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/uploads/TNBC TF s41467-026-76385-8_reference.pdf	40	f134395b6326978a315bcf6e34ef12ba660a5421a6dbae37ba366366d9f46c71	0.005,0.225,0.342,0.425	24.000,188.000,362.000,360.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	29	Figure5D	Figure5D	LUAD_OFFICIAL_ATOM	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig45-v2-p0fix-20260821-r2/results/atomic/Figure5D.pdf	1	96781f8387e11b8e6ec218b3297b56a62912e71ff81db80a33f1781ff49dbb37	0,0,1,1	406.000,188.000,362.000,360.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	30	Figure5E	Figure5E	TNBC_REFERENCE_CROP	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/uploads/TNBC TF s41467-026-76385-8_reference.pdf	40	f134395b6326978a315bcf6e34ef12ba660a5421a6dbae37ba366366d9f46c71	0.005,0.44,0.342,0.556	24.000,188.000,362.000,360.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	30	Figure5E	Figure5E	LUAD_OFFICIAL_ATOM	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig45-v2-p0fix-20260821-r2/results/atomic/Figure5E.pdf	1	b35c8e08edb874e8fd98cdff6aec369ea5727a3af80707d11fa33d77430d9071	0,0,1,1	406.000,188.000,362.000,360.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	31	Figure5F	Figure5F	TNBC_REFERENCE_CROP	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/uploads/TNBC TF s41467-026-76385-8_reference.pdf	40	f134395b6326978a315bcf6e34ef12ba660a5421a6dbae37ba366366d9f46c71	0.345,0.225,0.995,0.557	24.000,188.000,362.000,360.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	31	Figure5F	Figure5F_low	LUAD_OFFICIAL_ATOM	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig45-v2-p0fix-20260821-r2/results/atomic/Figure5F_Concordance_Index_Low_Sig_PI3K_MAPK_EGFR_Kinase.pdf	1	c403cc542bd183509ea20232dcff6e4840093751108c593b3285b5617e41dd1b	0,0,1,1	406.000,370.000,362.000,178.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	32	Figure5G	Figure5G	TNBC_REFERENCE_CROP	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/uploads/TNBC TF s41467-026-76385-8_reference.pdf	40	f134395b6326978a315bcf6e34ef12ba660a5421a6dbae37ba366366d9f46c71	0.005,0.555,0.342,0.82	24.000,188.000,362.000,360.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	33	Figure5H	Figure5H	TNBC_REFERENCE_CROP	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/uploads/TNBC TF s41467-026-76385-8_reference.pdf	40	f134395b6326978a315bcf6e34ef12ba660a5421a6dbae37ba366366d9f46c71	0.335,0.555,0.995,0.815	24.000,188.000,362.000,360.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	34	SupplementaryFigure1A	SupplementaryFigure1A	TNBC_REFERENCE_CROP	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/uploads/41467_2026_76385_MOESM1_ESM.pdf	1	05af50267b70299db18222423552a3cc34b7c3b24d6179ce47afc961c96b9fbb	0.005,0.01,0.5,0.995	24.000,188.000,362.000,360.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	35	SupplementaryFigure1B	SupplementaryFigure1B	TNBC_REFERENCE_CROP	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/uploads/41467_2026_76385_MOESM1_ESM.pdf	1	05af50267b70299db18222423552a3cc34b7c3b24d6179ce47afc961c96b9fbb	0.52,0.01,0.995,0.995	24.000,188.000,362.000,360.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	36	SupplementaryFigure2A	SupplementaryFigure2A	TNBC_REFERENCE_CROP	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/uploads/41467_2026_76385_MOESM1_ESM.pdf	3	05af50267b70299db18222423552a3cc34b7c3b24d6179ce47afc961c96b9fbb	0.005,0.005,0.355,0.2517	24.000,188.000,362.000,360.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	36	SupplementaryFigure2A	SupplementaryFigure2A	LUAD_OFFICIAL_ATOM	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig12-final/adapter_final_corrected/results/visuals/Figure1/SupplementaryFigure2A_METABRIC_log2FC_Viper.pdf	1	bf383bf44af8baf5cc0bb06c55d5a625be7a1647e6d5de9fbfafd74429590434	0,0,1,1	406.000,188.000,362.000,360.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	37	SupplementaryFigure2B	SupplementaryFigure2B	TNBC_REFERENCE_CROP	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/uploads/41467_2026_76385_MOESM1_ESM.pdf	3	05af50267b70299db18222423552a3cc34b7c3b24d6179ce47afc961c96b9fbb	0.345,0.005,0.995,0.245	24.000,188.000,362.000,360.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	37	SupplementaryFigure2B	SupplementaryFigure2B	LUAD_OFFICIAL_ATOM	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig12-final/adapter_final_corrected/results/visuals/Figure1/SupplementaryFigure2B_VennDiagram_NonTNBC_TCGA_METABRIC.pdf	1	9c24904f498c0f8ff9da997be1deda6bec8f62ede02594f8c1be059bb53ad1ad	0,0,1,1	406.000,188.000,179.000,360.000	pypdf.merge_transformed_page_vector
TNBC_vs_LUAD_comparison_atlas.pdf	37	SupplementaryFigure2B	SupplementaryFigure2B	LUAD_OFFICIAL_ATOM	/media/desk16/iy13202/projects/Paper2Paper/tmp/tnbc-chromatin-tf-nc-2026/official-code-port-v3/run-fig12-final/adapter_final_corrected/results/visuals/Figure1/SupplementaryFigure2B_VennDiagram_TNBC_TCGA_METABRIC.pdf	1	b398dda35dbb1c756fba7c2a5c33d2bc1f9c55d094807dc0a4893344cf5994ef	0,0,1,1	589.000,188.000,179.000,360.000	pypdf.merge_transformed_page_vector
